id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,field:unique id
349782434,b501d2ad-f3f8-4cd6-9460-01692e87b55b,2026/04/08 11:20 AM,2026-04-08,2026-04-08 15:20:00 UTC,Eastern Time (US & Canada),9572261,coleguyton,Cole Guyton,2026-04-14 14:50:47 UTC,2026-04-16 19:43:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/349782434,https://inaturalist-open-data.s3.amazonaws.com/photos/638116620/medium.jpg,,"",,4,0,false,,"9800 17th Ave NW, Bradenton, FL 34209, USA",27.5135044,-82.6598086,37,,,,37,,open,false,,,White Ibis,Eudocimus albus,White Ibis,Aves,3751,
349782435,466f3ed2-a11e-449c-a2a2-67cef8d34a16,2026/04/08 11:20 AM,2026-04-08,2026-04-08 15:20:00 UTC,Eastern Time (US & Canada),9572261,coleguyton,Cole Guyton,2026-04-14 14:50:47 UTC,2026-04-16 19:43:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/349782435,https://inaturalist-open-data.s3.amazonaws.com/photos/638116661/medium.jpg,,"",,4,0,false,,"9800 17th Ave NW, Bradenton, FL 34209, USA",27.5135044,-82.6598086,37,,,,37,,open,false,,,White Ibis,Eudocimus albus,White Ibis,Aves,3751,
349782437,c889dfba-32b2-4b0b-af7f-7600ce27770d,2026/04/08 11:24 AM,2026-04-08,2026-04-08 15:24:00 UTC,Eastern Time (US & Canada),9572261,coleguyton,Cole Guyton,2026-04-14 14:50:48 UTC,2026-04-15 04:50:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/349782437,https://inaturalist-open-data.s3.amazonaws.com/photos/638116658/medium.jpg,,"",,3,0,false,,"9800 17th Ave NW, Bradenton, FL 34209, USA",27.5135044,-82.6598086,37,,,,37,,open,false,,,Tricolored Heron,Egretta tricolor,Tricolored Heron,Aves,4938,
349782439,3008af53-6a4f-48ab-ba51-8f4119162e6f,2026/04/08 11:26 AM,2026-04-08,2026-04-08 15:26:00 UTC,Eastern Time (US & Canada),9572261,coleguyton,Cole Guyton,2026-04-14 14:50:48 UTC,2026-04-15 12:59:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/349782439,https://inaturalist-open-data.s3.amazonaws.com/photos/638116722/medium.jpg,,"",,1,0,false,,"9800 17th Ave NW, Bradenton, FL 34209, USA",27.5135044,-82.6598086,37,,,,37,,open,false,,,Peninsular Cooter,Pseudemys peninsularis,Peninsular Cooter,Reptilia,39825,
349782440,2d175926-9a62-46c3-8aed-71b0a0c380b4,2026/04/08 11:29 AM,2026-04-08,2026-04-08 15:29:00 UTC,Eastern Time (US & Canada),9572261,coleguyton,Cole Guyton,2026-04-14 14:50:48 UTC,2026-04-14 15:06:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/349782440,https://inaturalist-open-data.s3.amazonaws.com/photos/638116721/medium.jpg,,"",,1,0,false,,"9800 17th Ave NW, Bradenton, FL 34209, USA",27.5135044,-82.6598086,37,,,,37,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
349782441,f0b1a6f1-efdd-49a2-a1ad-bbdf4cd43d1a,2026/04/08 11:29 AM,2026-04-08,2026-04-08 15:29:00 UTC,Eastern Time (US & Canada),9572261,coleguyton,Cole Guyton,2026-04-14 14:50:48 UTC,2026-04-14 16:25:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/349782441,https://inaturalist-open-data.s3.amazonaws.com/photos/638116724/medium.jpg,,"",,1,0,false,,"9800 17th Ave NW, Bradenton, FL 34209, USA",27.5135044,-82.6598086,37,,,,37,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
349782444,e7d7e8ae-3822-462a-942c-aa1e0a485930,2026/04/08 11:30 AM,2026-04-08,2026-04-08 15:30:00 UTC,Eastern Time (US & Canada),9572261,coleguyton,Cole Guyton,2026-04-14 14:50:49 UTC,2026-04-14 19:54:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/349782444,https://inaturalist-open-data.s3.amazonaws.com/photos/638116759/medium.jpg,,"",,2,0,false,,"9800 17th Ave NW, Bradenton, FL 34209, USA",27.5135044,-82.6598086,37,,,,37,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
349782445,3624bb46-44da-498d-9255-274326b77ccd,2026/04/08 11:33 AM,2026-04-08,2026-04-08 15:33:00 UTC,Eastern Time (US & Canada),9572261,coleguyton,Cole Guyton,2026-04-14 14:50:49 UTC,2026-04-14 15:06:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/349782445,https://inaturalist-open-data.s3.amazonaws.com/photos/638116756/medium.jpg,,"",,1,0,false,,"9800 17th Ave NW, Bradenton, FL 34209, USA",27.5135044,-82.6598086,37,,,,37,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
349782446,74b9b7f0-319c-46ef-ac43-8586cbd185c6,2026/04/08 11:34 AM,2026-04-08,2026-04-08 15:34:00 UTC,Eastern Time (US & Canada),9572261,coleguyton,Cole Guyton,2026-04-14 14:50:49 UTC,2026-04-14 15:33:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/349782446,https://inaturalist-open-data.s3.amazonaws.com/photos/638116766/medium.jpg,,"",,1,0,false,,"9800 17th Ave NW, Bradenton, FL 34209, USA",27.5135044,-82.6598086,37,,,,37,,open,false,,,Eastern Gray Squirrel,Sciurus carolinensis,Eastern Gray Squirrel,Mammalia,46017,
349782451,1a7fcd50-4791-4740-b796-6d28b77641da,2026/04/08 11:37 AM,2026-04-08,2026-04-08 15:37:00 UTC,Eastern Time (US & Canada),9572261,coleguyton,Cole Guyton,2026-04-14 14:50:50 UTC,2026-04-14 16:25:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/349782451,https://inaturalist-open-data.s3.amazonaws.com/photos/638116788/medium.jpg,,"",,1,0,false,,"9800 17th Ave NW, Bradenton, FL 34209, USA",27.5135044,-82.6598086,37,,,,37,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
349782452,4547e949-8434-466f-84d1-7c591eee8775,2026/04/08 11:37 AM,2026-04-08,2026-04-08 15:37:00 UTC,Eastern Time (US & Canada),9572261,coleguyton,Cole Guyton,2026-04-14 14:50:50 UTC,2026-04-14 16:25:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/349782452,https://inaturalist-open-data.s3.amazonaws.com/photos/638116792/medium.jpg,,"",,1,0,false,,"9800 17th Ave NW, Bradenton, FL 34209, USA",27.5135044,-82.6598086,37,,,,37,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
349782453,fdcf0ad3-cf87-4f8f-bb13-e6c41bdcbe42,2026/04/08 11:37 AM,2026-04-08,2026-04-08 15:37:00 UTC,Eastern Time (US & Canada),9572261,coleguyton,Cole Guyton,2026-04-14 14:50:50 UTC,2026-04-14 15:06:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/349782453,https://inaturalist-open-data.s3.amazonaws.com/photos/638116795/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.513111438,-82.6598092138,31,,,,31,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
349782454,9f8d1a63-05c1-46c3-ae9b-8ff43eb657c3,2026/04/08 11:37 AM,2026-04-08,2026-04-08 15:37:00 UTC,Eastern Time (US & Canada),9572261,coleguyton,Cole Guyton,2026-04-14 14:50:51 UTC,2026-04-14 16:25:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/349782454,https://inaturalist-open-data.s3.amazonaws.com/photos/638116825/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.513111438,-82.6598092138,31,,,,31,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
349782455,262e414e-5ac9-46c2-b31b-f16730538598,2026/04/08 11:37 AM,2026-04-08,2026-04-08 15:37:00 UTC,Eastern Time (US & Canada),9572261,coleguyton,Cole Guyton,2026-04-14 14:50:51 UTC,2026-04-16 19:43:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/349782455,https://inaturalist-open-data.s3.amazonaws.com/photos/638116831/medium.jpg,,"",,4,0,false,,"Manatee County, FL, USA",27.513111438,-82.6598092138,31,,,,31,,open,false,,,White Ibis,Eudocimus albus,White Ibis,Aves,3751,
349782456,1dcb03aa-135c-46be-8ca3-03e1cae744e3,2026/04/08 11:37 AM,2026-04-08,2026-04-08 15:37:00 UTC,Eastern Time (US & Canada),9572261,coleguyton,Cole Guyton,2026-04-14 14:50:51 UTC,2026-04-14 16:25:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/349782456,https://inaturalist-open-data.s3.amazonaws.com/photos/638116832/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.513111438,-82.6598092138,31,,,,31,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
349782461,5ecedf67-042e-46db-9b53-8f391deebe6d,2026/04/08 11:37 AM,2026-04-08,2026-04-08 15:37:00 UTC,Eastern Time (US & Canada),9572261,coleguyton,Cole Guyton,2026-04-14 14:50:52 UTC,2026-04-14 15:06:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/349782461,https://inaturalist-open-data.s3.amazonaws.com/photos/638116861/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.513111438,-82.6598092138,31,,,,31,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
349782462,717341c5-ddd2-4280-b736-7ad9c2041303,2026/04/08 11:37 AM,2026-04-08,2026-04-08 15:37:00 UTC,Eastern Time (US & Canada),9572261,coleguyton,Cole Guyton,2026-04-14 14:50:52 UTC,2026-04-14 16:25:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/349782462,https://inaturalist-open-data.s3.amazonaws.com/photos/638116873/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.513111438,-82.6598092138,31,,,,31,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
349782464,e4b14a91-546a-4c30-85d9-0135f230a826,2026/04/08 11:38 AM,2026-04-08,2026-04-08 15:38:00 UTC,Eastern Time (US & Canada),9572261,coleguyton,Cole Guyton,2026-04-14 14:50:52 UTC,2026-04-14 15:33:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/349782464,https://inaturalist-open-data.s3.amazonaws.com/photos/638116893/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.513111438,-82.6598092138,31,,,,31,,open,false,,,Eastern Gray Squirrel,Sciurus carolinensis,Eastern Gray Squirrel,Mammalia,46017,
349782468,1a66f5d1-c789-481b-89b8-d692959353d5,2026/04/08 11:38 AM,2026-04-08,2026-04-08 15:38:00 UTC,Eastern Time (US & Canada),9572261,coleguyton,Cole Guyton,2026-04-14 14:50:53 UTC,2026-04-14 15:33:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/349782468,https://inaturalist-open-data.s3.amazonaws.com/photos/638116896/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.513111438,-82.6598092138,31,,,,31,,open,false,,,Eastern Gray Squirrel,Sciurus carolinensis,Eastern Gray Squirrel,Mammalia,46017,
349782469,52f795f3-2fc5-42dd-932b-8db2338d963b,2026/04/08 11:38 AM,2026-04-08,2026-04-08 15:38:00 UTC,Eastern Time (US & Canada),9572261,coleguyton,Cole Guyton,2026-04-14 14:50:53 UTC,2026-04-14 16:25:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/349782469,https://inaturalist-open-data.s3.amazonaws.com/photos/638116898/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.513111438,-82.6598092138,31,,,,31,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
349782474,6855aca2-9bfb-425c-80ec-7721decd4d96,2026/04/08 11:39 AM,2026-04-08,2026-04-08 15:39:00 UTC,Eastern Time (US & Canada),9572261,coleguyton,Cole Guyton,2026-04-14 14:50:54 UTC,2026-04-14 16:25:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/349782474,https://inaturalist-open-data.s3.amazonaws.com/photos/638116963/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.513111438,-82.6598092138,31,,,,31,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
349782479,f3e24730-a815-47cb-a619-edf8118a8412,2026/04/08 11:39 AM,2026-04-08,2026-04-08 15:39:00 UTC,Eastern Time (US & Canada),9572261,coleguyton,Cole Guyton,2026-04-14 14:50:56 UTC,2026-04-14 15:06:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/349782479,https://inaturalist-open-data.s3.amazonaws.com/photos/638116967/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.513111438,-82.6598092138,31,,,,31,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
351520866,bd43b8b6-525a-4824-bd3c-3707b082a9b6,2026/03/19 12:45 PM,2026-03-19,2026-03-19 16:45:00 UTC,Eastern Time (US & Canada),6478491,xxoliviaaxx,Olivia Kneebone,2026-04-20 18:35:22 UTC,2026-05-14 09:49:38 UTC,research,,https://www.inaturalist.org/observations/351520866,https://static.inaturalist.org/photos/641492736/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.5128694444,-82.6592583333,,,,,,,,false,,,Bald Eagle,Haliaeetus leucocephalus,Bald Eagle,Aves,5305,
351520868,92be2a8f-0f68-4865-8c3b-ccfca572fbd7,2026/03/19 12:44 PM,2026-03-19,2026-03-19 16:44:00 UTC,Eastern Time (US & Canada),6478491,xxoliviaaxx,Olivia Kneebone,2026-04-20 18:35:22 UTC,2026-05-11 14:26:19 UTC,research,,https://www.inaturalist.org/observations/351520868,https://static.inaturalist.org/photos/641492766/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.5128972222,-82.6591416667,,,,,,,,false,,,Caribbean scoliid wasp,Dielis dorsata,Caribbean scoliid wasp,Insecta,893820,
351538593,b4f64ad0-fe36-4a27-bf06-30d64946f20e,2026/03/19 12:37 PM,2026-03-19,2026-03-19 16:37:00 UTC,Eastern Time (US & Canada),6478491,xxoliviaaxx,Olivia Kneebone,2026-04-20 19:42:11 UTC,2026-06-10 07:37:05 UTC,research,,https://www.inaturalist.org/observations/351538593,https://static.inaturalist.org/photos/641522036/medium.jpg,,"",,3,0,false,,"Manatee County, FL, USA",27.5141277778,-82.6601805556,,,,,,,open,false,,,Wood Duck,Aix sponsa,Wood Duck,Aves,7107,
362812570,04d939cc-aa9f-4260-9531-63f2afc866a6,2025/12/12 10:55AM,2025-12-12,2025-12-12 15:55:00 UTC,Eastern Time (US & Canada),10553532,randall_carter,Randall Carter,2026-05-18 18:03:14 UTC,2026-05-20 03:30:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/362812570,https://inaturalist-open-data.s3.amazonaws.com/photos/662218200/medium.jpg,,"",Screenshot,3,0,false,,"Manatee County, FL, USA",27.5133806994,-82.6592989803,7,,,,7,,open,false,,,American White Pelican,Pelecanus erythrorhynchos,American White Pelican,Aves,4334,
362821784,9832364d-ed00-47ab-a95b-561a46c59e0a,2021/12/03 8:48 AM,2021-12-03,2021-12-03 13:48:00 UTC,Eastern Time (US & Canada),10553532,randall_carter,Randall Carter,2026-05-18 18:35:45 UTC,2026-06-18 04:09:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/362821784,https://inaturalist-open-data.s3.amazonaws.com/photos/662237904/medium.jpg,,"","I am not a birder, so hopefully someone else can identify this. Pretty sure it's woodpecker!",5,0,false,,"Manatee County, FL, USA",27.5131207129,-82.6595729789,5,,,,5,,open,false,,,Pileated Woodpecker,Dryocopus pileatus,Pileated Woodpecker,Aves,17855,PSBP-99969
364339941,ebe0cdff-1161-4a3b-94d4-b56c95ce80ed,2026-05-23 08:52:19-04:00,2026-05-23,2026-05-23 12:52:19 UTC,Eastern Time (US & Canada),7839238,catalaniclaire,,2026-05-23 16:29:40 UTC,2026-05-28 15:49:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/364339941,https://inaturalist-open-data.s3.amazonaws.com/photos/665114365/medium.jpg,,"","",2,0,false,3,"Palma Sola Botanical Park, Bradenton, FL, US",27.5138916667,-82.6601333333,4,,,,4,,open,false,,,Common Gallinule,Gallinula galeata,Common Gallinule,Aves,144479,
368047308,96ff53a6-036b-4427-87bc-204dd308f1a6,2026-06-03 09:56:23,2026-06-03,2026-06-03 13:56:23 UTC,Eastern Time (US & Canada),10562652,frankymca,,2026-06-03 14:44:58 UTC,2026-06-03 21:09:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/368047308,https://inaturalist-open-data.s3.amazonaws.com/photos/672186447/medium.jpg,,"",,3,0,false,843,"99th St NW, Bradenton, FL, US",27.5127521809,-82.6591383387,3,,,,3,,open,false,,,Great Blue Heron,Ardea herodias,Great Blue Heron,Aves,4956,
368067935,bde75d7f-eb1d-4f53-af78-08afcf872809,2026-06-03 11:49:46,2026-06-03,2026-06-03 15:49:46 UTC,Eastern Time (US & Canada),10627607,mariaaaz,Maria Escobar,2026-06-03 15:57:49 UTC,2026-06-03 23:25:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/368067935,https://inaturalist-open-data.s3.amazonaws.com/photos/672223250/medium.jpg,,"",,1,0,false,843,"99th St NW, Bradenton, FL, US",27.5131455018,-82.6600713284,4,,,,4,,,false,,,White Peacock,Anartia jatrophae,White Peacock,Insecta,49761,
372608368,0edac026-56d0-43b6-aa67-e914b0a241de,2026-06-10 11:25:14,2026-06-10,2026-06-10 15:25:14 UTC,Eastern Time (US & Canada),10627607,mariaaaz,Maria Escobar,2026-06-17 14:01:56 UTC,2026-06-17 14:04:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/372608368,https://inaturalist-open-data.s3.amazonaws.com/photos/680896199/medium.jpg,,"",,1,0,false,843,"17th Ave NW, Bradenton, FL, US",27.513951296,-82.6597480384,3,,,,3,,,false,,,Eastern Lubber Grasshopper,Romalea microptera,Eastern Lubber Grasshopper,Insecta,466003,
372609957,9d674164-1026-4cd6-8222-09f2dcc8f53a,2026-06-17 10:06:05,2026-06-17,2026-06-17 14:06:05 UTC,Eastern Time (US & Canada),10679385,david_mcswain,David McSwain,2026-06-17 14:07:29 UTC,2026-06-17 20:27:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/372609957,https://inaturalist-open-data.s3.amazonaws.com/photos/680899228/medium.jpg,,"",,2,0,false,843,"99th St NW, Bradenton, FL, US",27.5129561491,-82.6600580237,5,,,,5,,open,false,,,Great Egret,Ardea alba,Great Egret,Aves,144455,
372610677,de9dc9ed-061b-4049-bc8b-a6299905e8cf,2026/06/17 8:11 AM,2026-06-17,2026-06-17 12:11:00 UTC,Eastern Time (US & Canada),10562674,jengunter,,2026-06-17 14:09:46 UTC,2026-06-18 04:10:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/372610677,https://inaturalist-open-data.s3.amazonaws.com/photos/680896933/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.5138221569,-82.6598309579,2,,,,2,,open,false,,,Green Anole,Anolis carolinensis,Green Anole,Reptilia,36514,PSBP-99962
372612101,d720bd12-dc82-4ff5-93bc-e5c7d4e5313b,2026-06-17 09:50:35,2026-06-17,2026-06-17 13:50:35 UTC,Eastern Time (US & Canada),10679395,harrisonmello,Harrison Mello,2026-06-17 14:14:52 UTC,2026-06-17 15:50:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/372612101,https://inaturalist-open-data.s3.amazonaws.com/photos/680902730/medium.jpg,,"",,1,0,false,843,"99th St NW, Bradenton, FL, US",27.5130735599,-82.6591370764,4,,,,4,,open,false,,,Gulf Fritillary,Dione vanillae,Gulf Fritillary,Insecta,49150,
372613760,d243bc92-7db9-479b-aaaa-2de1297494fc,2026-06-17 10:11:13,2026-06-17,2026-06-17 14:11:13 UTC,Eastern Time (US & Canada),10627607,mariaaaz,Maria Escobar,2026-06-17 14:20:35 UTC,2026-06-17 20:05:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/372613760,https://inaturalist-open-data.s3.amazonaws.com/photos/680905740/medium.jpg,,"",,2,0,false,843,"17th Ave NW, Bradenton, FL, US",27.5129495155,-82.6596395584,7,,,,7,,open,false,,,Great Egret,Ardea alba,Great Egret,Aves,144455,
372634015,3ebdc741-ccde-4bf4-8fd1-c29013ec5083,2026-06-17 11:27:16,2026-06-17,2026-06-17 15:27:16 UTC,Eastern Time (US & Canada),10679395,harrisonmello,Harrison Mello,2026-06-17 15:28:36 UTC,2026-06-17 16:30:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/372634015,https://inaturalist-open-data.s3.amazonaws.com/photos/680941874/medium.jpg,,"",,1,0,false,843,"99th St NW, Bradenton, FL, US",27.5136678561,-82.6602072828,8,,,,8,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
372652782,5ffcf364-9935-487b-a746-24e1846779b5,2026-06-17 11:22:31,2026-06-17,2026-06-17 15:22:31 UTC,Eastern Time (US & Canada),10627606,ruby_meador,Ruby Meador,2026-06-17 16:26:01 UTC,2026-06-18 02:13:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/372652782,https://inaturalist-open-data.s3.amazonaws.com/photos/680975638/medium.jpg,,"",,3,0,false,843,"99th St NW, Bradenton, FL, US",27.5131581168,-82.6601315017,3,,,,3,,open,false,,,White Ibis,Eudocimus albus,White Ibis,Aves,3751,
372652838,22192249-430f-4013-a5b1-94b690d58e83,2026-06-17 11:23:19,2026-06-17,2026-06-17 15:23:19 UTC,Eastern Time (US & Canada),10627606,ruby_meador,Ruby Meador,2026-06-17 16:26:14 UTC,2026-06-18 02:12:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/372652838,https://inaturalist-open-data.s3.amazonaws.com/photos/680975755/medium.jpg,,"",,2,0,false,843,"99th St NW, Bradenton, FL, US",27.513122689,-82.6600032314,2,,,,2,,,false,,,White Peacock,Anartia jatrophae,White Peacock,Insecta,49761,
372668972,910d4032-2305-4412-ad4c-c82342664f01,2026-06-08 11:09:29,2026-06-08,2026-06-08 15:09:29 UTC,Eastern Time (US & Canada),10608441,cleamon,,2026-06-17 17:19:17 UTC,2026-06-18 01:59:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/372668972,https://inaturalist-open-data.s3.amazonaws.com/photos/681004933/medium.jpg,,"",,3,0,false,843,"Bradenton, FL, US",27.5127815925,-82.6596684927,3,,,,3,,open,false,,,Great Blue Heron,Ardea herodias,Great Blue Heron,Aves,4956,
372668999,5ccd5eb6-bd1b-43ae-a2c0-2b254c115b4f,2026-06-08 11:12:18,2026-06-08,2026-06-08 15:12:18 UTC,Eastern Time (US & Canada),10608441,cleamon,,2026-06-17 17:19:24 UTC,2026-06-18 01:59:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/372668999,https://inaturalist-open-data.s3.amazonaws.com/photos/681004991/medium.jpg,,"",,2,0,false,843,"99th St NW, Bradenton, FL, US",27.5133042717,-82.6596775967,2,,,,2,,open,false,,,Mottled Duck,Anas fulvigula,Mottled Duck,Aves,6948,
372669023,264d089b-2fea-44e5-a823-cde6d5702153,2026-06-08 11:12:35,2026-06-08,2026-06-08 15:12:35 UTC,Eastern Time (US & Canada),10608441,cleamon,,2026-06-17 17:19:30 UTC,2026-06-18 01:58:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/372669023,https://inaturalist-open-data.s3.amazonaws.com/photos/681005040/medium.jpg,,"",,2,0,false,843,"99th St NW, Bradenton, FL, US",27.513298062,-82.6596752989,2,,,,2,,open,false,,,Eastern Gray Squirrel,Sciurus carolinensis,Eastern Gray Squirrel,Mammalia,46017,
